Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-01-02,NOVO-B.CO,426.8507385253906,471.0,473.6000061035156,469.29998779296875,470.3500061035156,1301252
2023-01-03,NOVO-B.CO,438.7681579589844,484.1499938964844,486.54998779296875,472.75,473.6000061035156,3071214
2023-01-04,NOVO-B.CO,435.46026611328125,480.5,488.1499938964844,478.79998779296875,484.5,3478626
2023-01-05,NOVO-B.CO,434.4180908203125,479.3500061035156,480.8500061035156,475.1000061035156,480.04998779296875,2339966
2023-01-06,NOVO-B.CO,438.4056701660156,483.75,485.75,478.8999938964844,480.20001220703125,2142522
2023-01-09,NOVO-B.CO,433.9649353027344,478.8500061035156,487.5,477.54998779296875,487.5,3052838
2023-01-10,NOVO-B.CO,421.7303771972656,465.3500061035156,474.20001220703125,460.3999938964844,472.8500061035156,5082190
2023-01-11,NOVO-B.CO,412.214599609375,454.8500061035156,464.20001220703125,449.8500061035156,459.45001220703125,5207198
2023-01-12,NOVO-B.CO,414.0271301269531,456.8500061035156,459.70001220703125,448.25,456.3500061035156,3289230
2023-01-13,NOVO-B.CO,424.40386962890625,468.29998779296875,470.29998779296875,455.6000061035156,457.70001220703125,3685838
2023-01-16,NOVO-B.CO,431.6993103027344,476.3500061035156,478.5,470.5,471.6000061035156,2248436
2023-01-17,NOVO-B.CO,432.10711669921875,476.79998779296875,485.1499938964844,475.0,475.0,2446940
2023-01-18,NOVO-B.CO,435.7774963378906,480.8500061035156,481.3999938964844,476.04998779296875,477.5,2238430
2023-01-19,NOVO-B.CO,434.1462097167969,479.04998779296875,485.3999938964844,475.5,482.5,3410220
2023-01-20,NOVO-B.CO,437.7259521484375,483.0,486.3999938964844,479.75,484.0,2234808
2023-01-23,NOVO-B.CO,437.4993591308594,482.75,486.3999938964844,479.1499938964844,481.29998779296875,2040536
2023-01-24,NOVO-B.CO,433.7384033203125,478.6000061035156,486.1499938964844,477.20001220703125,483.0,2702336
2023-01-25,NOVO-B.CO,429.569580078125,474.0,481.5,466.6000061035156,478.6000061035156,2351306
2023-01-26,NOVO-B.CO,425.6273193359375,469.6499938964844,476.20001220703125,468.54998779296875,473.0,2083584
2023-01-27,NOVO-B.CO,429.5242614746094,473.95001220703125,473.95001220703125,466.8999938964844,468.75,2117820
2023-01-30,NOVO-B.CO,435.6868591308594,480.75,481.70001220703125,472.1000061035156,473.95001220703125,2592518
2023-01-31,NOVO-B.CO,427.30389404296875,471.5,478.1000061035156,465.3999938964844,478.04998779296875,3835808
2023-02-01,NOVO-B.CO,427.0320739746094,471.20001220703125,485.5,463.1499938964844,477.5,6635400
2023-02-02,NOVO-B.CO,410.58331298828125,453.04998779296875,471.25,451.54998779296875,471.20001220703125,5086318
2023-02-03,NOVO-B.CO,426.62420654296875,470.75,470.95001220703125,450.79998779296875,453.5,4943884
2023-02-06,NOVO-B.CO,434.1008605957031,479.0,481.04998779296875,465.45001220703125,470.75,3597458
2023-02-07,NOVO-B.CO,437.7712707519531,483.04998779296875,484.75,478.20001220703125,480.3999938964844,2822210
2023-02-08,NOVO-B.CO,439.9009704589844,485.3999938964844,492.1000061035156,481.3500061035156,484.1000061035156,4015056
2023-02-09,NOVO-B.CO,438.1791076660156,483.5,486.79998779296875,480.75,484.95001220703125,2473146
2023-02-10,NOVO-B.CO,438.8134765625,484.20001220703125,485.04998779296875,476.3999938964844,485.0,2672450
2023-02-13,NOVO-B.CO,450.4136657714844,497.0,497.1000061035156,487.0,487.5,2911208
2023-02-14,NOVO-B.CO,450.4136657714844,497.0,500.70001220703125,491.5,497.0,3071566
2023-02-15,NOVO-B.CO,448.1479797363281,494.5,495.1499938964844,486.8500061035156,492.6000061035156,2209436
2023-02-16,NOVO-B.CO,439.3119201660156,484.75,493.20001220703125,481.45001220703125,492.25,2535712
2023-02-17,NOVO-B.CO,446.78863525390625,493.0,496.45001220703125,482.75,484.0,2303078
2023-02-20,NOVO-B.CO,445.7463684082031,491.8500061035156,493.45001220703125,489.54998779296875,491.70001220703125,1127340
2023-02-21,NOVO-B.CO,453.2231140136719,500.1000061035156,500.1000061035156,490.1000061035156,490.1000061035156,2237280
2023-02-22,NOVO-B.CO,451.7730712890625,498.5,500.70001220703125,495.8999938964844,499.25,3039404
2023-02-23,NOVO-B.CO,454.9449768066406,502.0,504.8999938964844,497.79998779296875,499.20001220703125,2876072
2023-02-24,NOVO-B.CO,451.8183288574219,498.54998779296875,500.5,495.79998779296875,500.0,4020934
2023-02-27,NOVO-B.CO,457.8450622558594,505.20001220703125,506.70001220703125,500.3999938964844,500.3999938964844,3253730
2023-02-28,NOVO-B.CO,451.4105529785156,498.1000061035156,504.0,496.3999938964844,500.5,7803442
2023-03-01,NOVO-B.CO,452.13555908203125,498.8999938964844,502.8999938964844,495.1499938964844,497.6499938964844,3189746
2023-03-02,NOVO-B.CO,455.3980712890625,502.5,502.5,495.79998779296875,499.5,2469576
2023-03-03,NOVO-B.CO,457.30126953125,504.6000061035156,505.5,500.0,501.70001220703125,2143902
2023-03-06,NOVO-B.CO,456.7575378417969,504.0,512.2999877929688,503.3999938964844,506.3999938964844,2203444
2023-03-07,NOVO-B.CO,460.29193115234375,507.8999938964844,511.0,503.8999938964844,506.0,3104538
2023-03-08,NOVO-B.CO,450.64019775390625,497.25,505.5,494.20001220703125,505.29998779296875,2920470
2023-03-09,NOVO-B.CO,457.6637878417969,505.0,505.6000061035156,498.3500061035156,498.95001220703125,2495080
2023-03-10,NOVO-B.CO,452.951171875,499.79998779296875,505.1000061035156,498.04998779296875,505.0,2352778
2023-03-13,NOVO-B.CO,445.88232421875,492.0,500.6000061035156,491.0,500.5,3013840
2023-03-14,NOVO-B.CO,448.2386779785156,494.6000061035156,496.6000061035156,486.6000061035156,491.20001220703125,3056826
2023-03-15,NOVO-B.CO,449.96051025390625,496.5,498.79998779296875,493.0,498.75,2972580
2023-03-16,NOVO-B.CO,440.988525390625,486.6000061035156,497.8999938964844,476.04998779296875,495.0,4702902
