Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-01-03,^GSPTSE,19443.80078125,19443.80078125,19661.599609375,19380.30078125,19531.400390625,261589200
2023-01-04,^GSPTSE,19588.80078125,19588.80078125,19639.5,19414.599609375,19460.099609375,238146400
2023-01-05,^GSPTSE,19506.80078125,19506.80078125,19536.0,19386.69921875,19518.69921875,194759400
2023-01-06,^GSPTSE,19814.5,19814.5,19821.400390625,19556.599609375,19615.599609375,222341300
2023-01-09,^GSPTSE,19857.099609375,19857.099609375,19987.5,19840.80078125,19900.0,211962600
2023-01-10,^GSPTSE,19898.900390625,19898.900390625,19898.900390625,19745.599609375,19857.30078125,198069200
2023-01-11,^GSPTSE,20025.099609375,20025.099609375,20038.30078125,19910.30078125,19980.400390625,231468900
2023-01-12,^GSPTSE,20211.19921875,20211.19921875,20214.30078125,19993.400390625,20101.599609375,263797000
2023-01-13,^GSPTSE,20360.099609375,20360.099609375,20380.0,20147.599609375,20150.900390625,237924900
2023-01-16,^GSPTSE,20390.30078125,20390.30078125,20435.099609375,20324.400390625,20340.69921875,118836200
2023-01-17,^GSPTSE,20457.5,20457.5,20479.900390625,20389.80078125,20410.19921875,240442600
2023-01-18,^GSPTSE,20376.19921875,20376.19921875,20632.0,20376.19921875,20535.69921875,280008600
2023-01-19,^GSPTSE,20341.400390625,20341.400390625,20406.5,20258.30078125,20290.5,221749000
2023-01-20,^GSPTSE,20503.19921875,20503.19921875,20517.099609375,20287.30078125,20364.099609375,219872800
2023-01-23,^GSPTSE,20631.599609375,20631.599609375,20641.69921875,20480.400390625,20535.400390625,237356600
2023-01-24,^GSPTSE,20629.599609375,20629.599609375,20653.19921875,20502.400390625,20565.0,210676200
2023-01-25,^GSPTSE,20599.599609375,20599.599609375,20634.30078125,20402.19921875,20501.80078125,237469000
2023-01-26,^GSPTSE,20700.5,20700.5,20700.5,20559.30078125,20672.099609375,276746400
2023-01-27,^GSPTSE,20714.5,20714.5,20763.0,20621.900390625,20669.69921875,250949400
2023-01-30,^GSPTSE,20572.099609375,20572.099609375,20713.69921875,20570.19921875,20609.0,260418500
2023-01-31,^GSPTSE,20767.400390625,20767.400390625,20771.599609375,20590.099609375,20600.30078125,294121300
2023-02-01,^GSPTSE,20751.099609375,20751.099609375,20828.400390625,20579.5,20731.900390625,293853300
2023-02-02,^GSPTSE,20740.400390625,20740.400390625,20843.19921875,20696.900390625,20813.5,292419400
2023-02-03,^GSPTSE,20758.30078125,20758.30078125,20830.30078125,20680.900390625,20680.900390625,262056000
2023-02-06,^GSPTSE,20628.900390625,20628.900390625,20683.599609375,20550.099609375,20662.30078125,212391500
2023-02-07,^GSPTSE,20725.0,20725.0,20775.69921875,20541.599609375,20612.0,227523300
2023-02-08,^GSPTSE,20679.5,20679.5,20779.19921875,20623.099609375,20710.5,188011200
2023-02-09,^GSPTSE,20597.80078125,20597.80078125,20821.69921875,20541.30078125,20774.099609375,234223700
2023-02-10,^GSPTSE,20612.099609375,20612.099609375,20624.0,20484.5,20540.099609375,254306600
2023-02-13,^GSPTSE,20702.19921875,20702.19921875,20741.5,20604.69921875,20610.5,199921700
2023-02-14,^GSPTSE,20704.80078125,20704.80078125,20766.80078125,20553.19921875,20675.80078125,213762300
2023-02-15,^GSPTSE,20720.400390625,20720.400390625,20725.69921875,20576.599609375,20642.5,263772700
2023-02-16,^GSPTSE,20606.400390625,20606.400390625,20706.19921875,20531.5,20572.5,263447700
2023-02-17,^GSPTSE,20515.19921875,20515.19921875,20575.30078125,20456.80078125,20546.5,235929000
2023-02-21,^GSPTSE,20252.599609375,20252.599609375,20463.099609375,20242.80078125,20463.099609375,247827700
2023-02-22,^GSPTSE,20193.30078125,20193.30078125,20284.0,20134.5,20246.80078125,270951400
2023-02-23,^GSPTSE,20188.19921875,20188.19921875,20293.69921875,20083.400390625,20233.80078125,253377400
2023-02-24,^GSPTSE,20219.19921875,20219.19921875,20220.0,19997.30078125,20115.5,232664600
2023-02-27,^GSPTSE,20260.099609375,20260.099609375,20374.0,20236.80078125,20245.599609375,257382400
