Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-01-03,CNQ.TO,29.91755485534668,35.64500045776367,37.45000076293945,35.560001373291016,37.29999923706055,14784600
2023-01-04,CNQ.TO,29.573434829711914,35.23500061035156,35.845001220703125,34.959999084472656,35.05500030517578,6043000
2023-01-05,CNQ.TO,29.636381149291992,35.310001373291016,35.974998474121094,35.06999969482422,35.165000915527344,11865400
2023-01-06,CNQ.TO,30.75688362121582,36.64500045776367,36.779998779296875,35.68000030517578,35.709999084472656,6730800
2023-01-09,CNQ.TO,31.00447654724121,36.939998626708984,37.59000015258789,36.82500076293945,37.30500030517578,11458200
2023-01-10,CNQ.TO,31.210100173950195,37.185001373291016,37.189998626708984,36.404998779296875,37.09000015258789,6560000
2023-01-11,CNQ.TO,31.373777389526367,37.380001068115234,37.97999954223633,36.974998474121094,37.54999923706055,8855200
2023-01-12,CNQ.TO,31.93191909790039,38.04499816894531,38.28499984741211,37.45000076293945,37.625,13276000
2023-01-13,CNQ.TO,32.23828125,38.40999984741211,38.540000915527344,37.81999969482422,38.10499954223633,14637200
2023-01-16,CNQ.TO,32.229881286621094,38.400001525878906,38.654998779296875,38.10499954223633,38.10499954223633,1349000
2023-01-17,CNQ.TO,32.8383903503418,39.125,39.16999816894531,38.54999923706055,38.54999923706055,9783600
2023-01-18,CNQ.TO,32.99784851074219,39.314998626708984,40.29499816894531,39.255001068115234,39.45500183105469,9699800
2023-01-19,CNQ.TO,33.60216522216797,40.03499984741211,40.27000045776367,39.150001525878906,39.189998626708984,9160000
2023-01-20,CNQ.TO,33.87914276123047,40.3650016784668,40.584999084472656,39.85499954223633,40.005001068115234,5312800
2023-01-23,CNQ.TO,34.2778205871582,40.84000015258789,40.904998779296875,40.55500030517578,40.599998474121094,10021200
2023-01-24,CNQ.TO,33.958885192871094,40.459999084472656,40.70500183105469,40.255001068115234,40.6349983215332,5328600
2023-01-25,CNQ.TO,33.47626876831055,39.8849983215332,40.45000076293945,39.505001068115234,40.11000061035156,5296400
2023-01-26,CNQ.TO,34.02602005004883,40.540000915527344,40.584999084472656,39.650001525878906,40.220001220703125,11412000
2023-01-27,CNQ.TO,34.72686004638672,41.375,41.44499969482422,40.5,40.5,8593400
2023-01-30,CNQ.TO,33.94209289550781,40.439998626708984,41.084999084472656,40.3849983215332,40.45000076293945,9137400
2023-01-31,CNQ.TO,34.27362060546875,40.834999084472656,40.95000076293945,40.05500030517578,40.33000183105469,6643600
