Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-01-03,AAPL,122.87673950195312,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500
2023-01-04,AAPL,124.14412689208984,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600
2023-01-05,AAPL,122.82759857177734,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700
2023-01-06,AAPL,127.34695434570312,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700
2023-01-09,AAPL,127.86764526367188,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800
2023-01-10,AAPL,128.43748474121094,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200
2023-01-11,AAPL,131.1490936279297,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900
2023-01-12,AAPL,131.0704803466797,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600
2023-01-13,AAPL,132.39678955078125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700
2023-01-17,AAPL,133.55615234375,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600
2023-01-18,AAPL,132.83892822265625,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800
2023-01-19,AAPL,132.89785766601562,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400
2023-01-20,AAPL,135.45228576660156,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600
2023-01-23,AAPL,138.6354522705078,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300
2023-01-24,AAPL,140.0305938720703,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100
2023-01-25,AAPL,139.37234497070312,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300
2023-01-26,AAPL,141.43548583984375,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100
2023-01-27,AAPL,143.3709259033203,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800
2023-01-30,AAPL,140.4923095703125,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300
2023-01-31,AAPL,141.7596893310547,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500
2023-02-01,AAPL,142.8796844482422,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600
2023-02-02,AAPL,148.17520141601562,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000
2023-02-03,AAPL,151.79061889648438,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300
2023-02-06,AAPL,149.06922912597656,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300
2023-02-07,AAPL,151.93800354003906,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600
2023-02-08,AAPL,149.25587463378906,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100
2023-02-09,AAPL,148.2243194580078,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100
2023-02-10,AAPL,148.58837890625,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700
2023-02-13,AAPL,151.38284301757812,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000
2023-02-14,AAPL,150.7432403564453,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600
2023-02-15,AAPL,152.8390655517578,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800
2023-02-16,AAPL,151.24505615234375,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900
2023-02-17,AAPL,150.10369873046875,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100
2023-02-21,AAPL,146.0989532470703,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200
2023-02-22,AAPL,146.52200317382812,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300
2023-02-23,AAPL,147.00421142578125,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200
2023-02-24,AAPL,144.3573760986328,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600
2023-02-27,AAPL,145.54794311523438,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500
2023-02-28,AAPL,145.04612731933594,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000
2023-03-01,AAPL,142.9797821044922,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000
2023-03-02,AAPL,143.57017517089844,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100
2023-03-03,AAPL,148.6080322265625,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300
2023-03-06,AAPL,151.36317443847656,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000
2023-03-07,AAPL,149.16893005371094,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000
2023-03-08,AAPL,150.4185791015625,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800
2023-03-09,AAPL,148.17510986328125,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600
