Date,company_price,benchmark_price,company_return,benchmark_return,abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return
2025-02-18,914.9769897460938,22844.5,-0.0030055516113639547,0.002035703717639503,-0.005041255329003458,0.5377483752122605,0.14081836204695275,0.31621430707157683
2025-02-19,918.9174194335938,22433.630859375,0.004306588834101177,-0.0179854731171617,0.022292061951262876,0.5443708251946069,0.12030020406479291,0.3385063690228397
2025-02-20,876.3603515625,22314.650390625,-0.046312178843366913,-0.005303665264701385,-0.04100851357866553,0.4728476473377161,0.11435850678645654,0.2974978554441742
2025-02-21,880.8919067382812,22287.560546875,0.0051708810966879515,-0.001213993644345046,0.006384874741032998,0.4804635673956361,0.11300568264169586,0.3038827301852072
2025-02-24,937.2406616210938,22425.9296875,0.06396784265104394,0.006208357363022499,0.05775948528802144,0.5751656279254034,0.11991561966661024,0.3616422154732286
2025-02-25,938.6197509765624,22410.26953125,0.0014714356855616284,-0.0006983057767602219,0.0021697414623218503,0.5774833828410029,0.11913357611991304,0.36381195693555046
2025-02-26,955.5637817382812,22794.109375,0.018052071399616176,0.017127854853095537,0.0009242165465206398,0.6059602254997567,0.13830193357292075,0.3647361734820711
2025-02-27,986.1024169921876,22550.890625,0.03195876176716639,-0.010670245807750445,0.04262900757491683,0.6572847257540482,0.12615597213826013,0.40736518105698794
2025-02-28,991.5206298828124,22551.4296875,0.005494574191544421,2.3904266530427876e-05,0.005470669925013993,0.6663907996362171,0.12618289207077305,0.41283585098200193
2025-03-03,1127.466796875,23147.01953125,0.13710876293946095,0.026410292030404126,0.11069847090905682,0.894867580748038,0.1559257111300072,0.5235343218910588
2025-03-04,1105.3016357421875,22326.810546875,-0.01965925843159877,-0.03543475579081201,0.015775497359213242,0.8576158892844539,0.11496576584379459,0.539309819250272
2025-03-05,1184.603515625,23081.029296875,0.07174682215100758,0.03378085501359562,0.03796596713741196,0.9908939261178313,0.15263026272488633,0.577275786387684
2025-03-06,1181.1556396484375,23419.48046875,-0.0029105738173867968,0.014663608261214822,-0.01757418207860162,0.9850992823832783,0.16953198136750514,0.5597016043090823
2025-03-07,1098.40576171875,23008.939453125,-0.07005840310284372,-0.01752989423368334,-0.052528508869160384,0.8460263966589048,0.14903020943122258,0.507173095439922
2025-03-10,1102.3463134765625,22620.94921875,0.003587519198412048,-0.016862586611844255,0.020450105810256303,0.8526490517976941,0.12965458800506302,0.5276232012501783
2025-03-11,1136.8253173828125,22328.76953125,0.03127783300468501,-0.012916331877789622,0.04419416488247463,0.9105958994561105,0.11506359443912184,0.5718173661326529
2025-03-12,1246.1734619140625,22676.41015625,0.09618728828364786,0.015569179686030665,0.0806181085976172,1.094370938030651,0.1324242199022958,0.6524354747302701
2025-03-13,1268.8310546875,22567.140625,0.018181732692843955,-0.004818643272770595,0.02300037596561455,1.1324502305855852,0.12696747155314103,0.6754358506958846
2025-03-14,1348.6256103515625,22986.8203125,0.06288824297708806,0.018596936779623485,0.044291306197464575,1.2665562788231992,0.14792561437430685,0.7197271568933492
2025-03-17,1347.6405029296875,23154.5703125,-0.0007304528508977892,0.007297660038207976,-0.008028112889105765,1.2649006663276126,0.15630278525716146,0.7116990440042434
2025-03-18,1423.987060546875,23380.69921875,0.05665202066219788,0.009766059278928818,0.04688596138326906,1.39321186567423,0.16759530680237344,0.7585850053875125
2025-03-19,1359.4619140625,23288.060546875,-0.04531301461376658,-0.003962185690353892,-0.041350828923412686,1.284768221431094,0.1629690773856367,0.7172341764640998
2025-03-20,1316.1168212890625,22999.150390625,-0.03188400669784763,-0.012405934606210423,-0.01947807209163721,1.2119206561559555,0.14854135906254573,0.6977561043724626
2025-03-21,1285.578125,22891.6796875,-0.023203636482019507,-0.00467281187781643,-0.018530824604203078,1.1605960533234425,0.14317444135775492,0.6792252797682595
2025-03-24,1299.8623046875,22852.66015625,0.011111094230465302,-0.001704528972214625,0.012815623202679927,1.1846026396658909,0.14122586740216536,0.6920409029709395
2025-03-25,1299.8623046875,23109.7890625,0.0,0.011251596290844823,-0.011251596290844823,1.1846026396658909,0.15406648013884383,0.6807893066800946
2025-03-26,1333.3563232421875,22839.029296875,0.025767358922482053,-0.011716236997782015,0.03748359592026407,1.2408940799851638,0.14054516374634107,0.7182729026003587
2025-03-27,1329.908447265625,22678.740234375,-0.002585862395866334,-0.007018208191621023,0.004432345795754689,1.2350994362506107,0.13254058033522287,0.7227052483961134
2025-03-28,1290.503662109375,22461.51953125,-0.029629697621117224,-0.009578164434184466,-0.020051533186932757,1.1688741158013753,0.12169292042838542,0.7026537152091806
2025-03-31,1299.3697509765625,22163.490234375,0.006870254713338575,-0.013268438783064607,0.02013869349640318,1.1837748334180977,0.1068098065802845,0.7227924087055838
2025-04-01,1333.848876953125,22539.98046875,0.02653526907998982,0.016986956043190116,0.009548313036799705,1.2417218862329569,0.1256111361128356,0.7323407217423835
2025-04-02,1277.6971435546875,22390.83984375,-0.04209752271689382,-0.006616714917156763,-0.03548080779973706,1.1473509482023068,0.11816328811760002,0.6968599139426465
2025-04-03,1332.86376953125,21717.390625,0.043176605860668404,-0.03007699681876741,0.07325360267943581,1.2400662737373702,0.08453229445802446,0.7701135166220823
2025-04-04,1257.0096435546875,20641.720703125,-0.056910636863690356,-0.04953034830237579,-0.007380288561314563,1.1125826754821029,0.030815032168343803,0.7627332280607677
2025-04-07,1225.4859619140625,19789.619140625,-0.025078313282847597,-0.04128054897918454,0.016202235696336942,1.0596026653104462,-0.01173757825556121,0.7789354637571047
2025-04-08,1295.921875,20280.259765625,0.05747590366186239,0.024792828073825435,0.03268307558803696,1.1779801896835442,0.012764242058570963,0.8116185393451416
2025-04-09,1287.0557861328125,19670.880859375,-0.0068415303717189735,-0.030047884656926094,0.02320635428520712,1.1630794720668218,-0.017667181071464144,0.8348248936303487
2025-04-10,1358.9693603515625,20562.73046875,0.055874481116958474,0.045338570029005654,0.01053591108795282,1.2839404151833,0.026870384231317823,0.8453608047183016
2025-04-11,1340.252197265625,20374.099609375,-0.013773057459585014,-0.009173434416293591,-0.004599623043291423,1.252483572610712,0.017450456107537704,0.8407611816750101
2025-04-14,1418.5689697265625,20954.830078125,0.05843435483315673,0.02850336848666335,0.029930986346493382,1.3841059969485028,0.046451221374894436,0.8706921680215035
2025-04-15,1471.7652587890625,21253.69921875,0.03749996665495492,0.014262541834543008,0.02323742482041191,1.4735098923359495,0.06137627569756243,0.8939295928419154
2025-04-16,1462.4066162109375,21311.01953125,-0.00635878753234409,0.00269695698193706,-0.00905574451428115,1.457781368471434,0.06423876185476729,0.8848738483276343
2025-04-17,1442.211669921875,21205.859375,-0.013809392042677726,-0.004934543656899937,-0.00887484838577779,1.4238409019990232,0.05898722922302979,0.8759989999418565
2025-04-22,1404.77734375,21293.529296875,-0.025956194192980564,0.004134231031370339,-0.030090425224350903,1.3609272168538475,0.06336532708790843,0.8459085747175056
2025-04-23,1362.9097900390625,21961.970703125,-0.0298036937292665,0.0313917621137656,-0.0611954558430321,1.2905628651656458,0.0967462384758786,0.7847131188744735
2025-04-24,1361.9246826171875,22064.509765625,-0.0007227972306566022,0.004668937222715108,-0.00539173445337171,1.2889072526700591,0.10186687781257131,0.7793213844211018
2025-04-25,1365.865234375,22242.44921875,0.0028933698082629355,0.008064509704277079,-0.005171139896014143,1.2955299078088487,0.11075289394151233,0.7741502445250876
2025-04-28,1319.564697265625,22271.669921875,-0.03389832023256778,0.0013137358587456127,-0.03521205609131339,1.2177152998905076,0.11221212984848883,0.7389381884337742
2025-04-29,1431.8680419921875,22425.830078125,0.08510635739139971,0.00692180500118611,0.0781845523902136,1.4064569707953645,0.11991064533125395,0.8171227408239878
2025-04-30,1476.69091796875,22496.98046875,0.0313037756706962,0.003172698195657908,0.02813107747503829,1.4817881599703258,0.12346378381499457,0.8452538182990261
2025-05-02,1552.544921875,23086.650390625,0.05136755632694645,0.02621106964528397,0.025156486681662482,1.6092715530691502,0.15291097129652353,0.8704103049806886
2025-05-05,1602.785888671875,23344.5390625,0.032360394916109314,0.011170467240224857,0.021189927675884457,1.6937086109698378,0.1657895255322872,0.8916002326565731
2025-05-06,1620.51806640625,23249.650390625,0.011063347799417311,-0.0040647053094925445,0.015128053108909856,1.7235100462032826,0.16105093465810527,0.9067282857654829
2025-05-07,1609.1890869140625,23115.9609375,-0.0069909615492971255,-0.005750170470473326,-0.0012407910788237997,1.7044700921911509,0.15437469385891878,0.9054874946866591
2025-05-08,1675.6845703125,23352.689453125,0.04132235542682916,0.01024091173475572,0.03108144369207344,1.8162251665819031,0.1661965432075636,0.9365689383787326
2025-05-09,1668.7886962890625,23499.3203125,-0.004115257814990447,0.00627897097973773,-0.010394228794728178,1.804635673956354,0.1735190574590344,0.9261747095840044
2025-05-12,1570.277099609375,23566.5390625,-0.05903179767381628,0.002860455073002477,-0.061892252746818754,1.6390729883025954,0.17687585600020816,0.8642824568371856
2025-05-13,1584.5611572265625,23638.560546875,0.00909652036620856,0.003056090849148152,0.006040429517060408,1.6630793694886008,0.18047249553431377,0.870322886354246
2025-05-14,1576.244384765625,23527.009765625,-0.005248628254585164,-0.004719017514996149,-0.0005296107395890148,1.6491018558657,0.1749018251519161,0.869793275614657
2025-05-15,1665.3536376953125,23695.58984375,0.056532637826295806,0.0071653847983397245,0.04936725302795608,1.7988625716483235,0.18332044882940113,0.9191605286426131
2025-05-16,1705.9478759765625,23767.4296875,0.0243757466056449,0.003031781197417649,0.02134396540822725,1.8670869364788465,0.18690801751668196,0.9405044940508404
2025-05-19,1735.1558837890625,23934.98046875,0.01712127798499119,0.007049596168075434,0.010071681816915756,1.9161751289254374,0.19527523972882554,0.9505761758677561
2025-05-20,1762.3837890625,24036.109375,0.0156919072965247,0.004225150982765102,0.011466756313759596,1.9619354787089662,0.20032545808264057,0.9620429321815157
2025-05-21,1777.2353515625,24122.400390625,0.008426974074642546,0.0035900575371299315,0.004836916537512614,1.9868956321988107,0.204634695540439,0.9668798487190283
2025-05-22,1752.4827880859375,23999.169921875,-0.013927566461470975,-0.005108549180615207,-0.008819017280855768,1.9452954447678845,0.19848075995359515,0.9580608314381726
2025-05-23,1765.84912109375,23629.580078125,0.00762708375721699,-0.015400109460166012,0.023027193217383002,1.9677594598148787,0.18002402506440673,0.9810880246555556
2025-05-26,1823.7701416015625,24027.650390625,0.03280066219470479,0.016846271122207268,0.01595439107249752,2.0651039353314062,0.19990302972135998,0.9970424157280531
2025-05-27,1870.3050537109373,24226.490234375,0.02551577693256335,0.008275459336114732,0.017240317596448618,2.1433124436204443,0.20983277845110004,1.0142827333245017
2025-05-28,1879.2159423828125,24038.189453125,0.004764403889191637,-0.00777251592898176,0.012536919818173398,2.158288453651774,0.20042933390918471,1.0268196531426752
2025-05-29,1859.908935546875,23933.23046875,-0.010273969265850558,-0.004366343171546827,-0.005907626094303731,2.125840295146265,0.19518784748414575,1.0209120270483716
2025-05-30,1866.3446044921875,23997.48046875,0.0034602064769477803,0.00268455192807715,0.0007756545488706301,2.1366563479814342,0.1983963913245237,1.0216876815972422
2025-06-02,1800.997802734375,23930.669921875,-0.03501325618030371,-0.0027840650589132654,-0.032229191121390444,2.0268317957199846,0.1950599778047093,0.9894584904758518
2025-06-03,1816.8394775390625,24091.619140625,0.00879605448748233,0.006725646180213207,0.0020704083072691226,2.0534559731195814,0.2030975283795573,0.9915288987831209
2025-06-04,1814.8592529296875,24276.48046875,-0.0010899282153739032,0.007673262932057279,-0.008763191147431182,2.0501279253000764,0.21232921204772182,0.9827657076356897
2025-06-05,1863.374267578125,24323.580078125,0.02673210860297881,0.0019401333498745288,0.02479197525310428,2.1316642762521765,0.2146812923830428,1.007557682888794
2025-06-06,1770.3045654296875,24304.4609375,-0.04994686454986985,-0.0007860331646736274,-0.049160831385196224,1.975247464830543,0.21372651260272102,0.9583968515035978
2025-06-09,1756.938232421875,24174.3203125,-0.0075503013825014564,-0.005354598291015922,-0.0021957030914855347,1.9527834497835488,0.20722749469257784,0.9562011484121122
2025-06-10,1654.95751953125,23987.560546875,-0.0580445635530672,-0.0077255436020855495,-0.05031901995098165,1.7813904231741424,0.19790100604469374,0.9058821284611306
2025-06-11,1702.9775390625,23948.900390625,0.02901586231944564,-0.001611675192000117,0.030627537511445757,1.8620948647495879,0.1959703787107796,0.9365096659725763
2025-06-12,1730.700439453125,23771.44921875,0.016279075768601547,-0.007409574927476181,0.02368865069607773,1.9086871239097718,0.18710874657868004,0.9601983166686541
2025-06-13,1777.7303466796875,23516.23046875,0.027173915343445154,-0.010736356359741572,0.037910271703186726,1.987727541575465,0.1743635240376451,0.9981085883718408
2025-06-16,1742.5816650390625,23699.119140625,-0.019771660930620327,0.0077771253397960205,-0.027548786270416348,1.928655205670359,0.18349669635857047,0.9705598021014245
2025-06-17,1711.3934326171875,23434.650390625,-0.017897716386896523,-0.01115943375071049,-0.006738282636186033,1.8762389654042626,0.17028954338137225,0.9638215194652384
2025-06-18,1723.769775390625,23317.810546875,0.007231734408674528,-0.004985772853549397,0.012217507262223926,1.897039161697947,0.1644547455451888,0.9760390267274623
2025-06-19,1703.9676513671875,23057.380859375,-0.011487684902092066,-0.011168702437841072,-0.0003189824642509942,1.8637588886593401,0.15144929698986265,0.9757200442632114
2025-06-20,1740.1064453125,23350.55078125,0.021208615032284328,0.012714797212355577,0.00849381781992875,1.9244952484741984,0.1660897413013982,0.9842138620831401
2025-06-23,1722.7796630859375,23269.009765625,-0.009957311676672131,-0.0034920382130975147,-0.006465273463574617,1.8953751377881942,0.16201771136487264,0.9777485886195655
2025-06-24,1669.3140869140625,23641.580078125,-0.03103448300295375,0.016011438228471286,-0.047045921231425036,1.8055186672873318,0.18062328617078083,0.9307026673881404
2025-06-25,1720.7994384765625,23498.330078125,0.030842219547597027,-0.006059239675462513,0.03690145922305954,1.8920470899686896,0.1734696067134398,0.9676041266112
2025-06-26,1846.0474853515625,23649.30078125,0.07278480226950967,0.00642474178475938,0.0663600604847503,2.1025441655661714,0.18100884592883681,1.0339641870959504
2025-06-27,1733.6707763671875,24033.220703125,-0.060874224458518644,0.01623388046125185,-0.07710810491977049,1.9136791956390287,0.20018120235732662,0.9568560821761799
2025-06-30,1779.215576171875,23909.609375,0.026270731689971738,-0.0051433525973040295,0.03141408428727577,1.9902236800183144,0.19400824725294652,0.9882701664634557
2025-07-01,1685.6507568359375,23673.2890625,-0.05258767998043823,-0.009883905202863641,-0.04270377477757459,1.8329747540635828,0.18220678292566106,0.9455663916858811
2025-07-02,1712.383544921875,23790.109375,0.015859031283631086,0.004934688719914648,0.010924342563716438,1.8779029893140144,0.18804060540197098,0.9564907342495975
2025-07-03,1681.6903076171875,23934.130859375,-0.017924277184109383,0.00605383868164755,-0.023978115865756933,1.8263186584245732,0.19523281157432137,0.9325126183838406
2025-07-04,1737.6312255859375,23787.44921875,0.033264696665828763,-0.00612855513688082,0.039393251802709583,1.9203352912780387,0.18790776138717913,0.9719058701865502
2025-07-07,1785.1561279296875,24073.669921875,0.027350396127765464,0.012032425187455287,0.015317970940310177,2.0002076183203865,0.20220117265566784,0.9872238411268603
2025-07-08,1811.888916015625,24206.91015625,0.014975042052450815,0.005534687266519622,0.009440354785931193,2.0451358535708177,0.20885498017776016,0.9966641959127915
2025-07-09,1842.0870361328125,24549.560546875,0.01666665094656783,0.014155065161694402,0.002511585784873427,2.0958880699271614,0.2259664011932152,0.999175781697665
2025-07-10,1827.235595703125,24456.810546875,-0.00806229029268124,-0.003778071702053576,-0.004284218590627664,2.07092812159376,0.22133461222519868,0.9948915631070373
2025-07-11,1821.7899169921875,24255.310546875,-0.0029802827417237943,-0.008239013816368046,0.005258731074644252,2.0617758875119,0.21127201948066676,1.0001502941816816
2025-07-14,1861.39404296875,24160.640625,0.021739128978137012,-0.003903059566771727,0.02564218854490874,2.128336228432671,0.20654435263706983,1.0257924827265903
2025-07-15,1809.90869140625,24060.2890625,-0.027659566096163934,-0.004153514141349457,-0.023506051954814478,2.041807805751313,0.20153295360622647,1.0022864307717758
2025-07-16,1799.017578125,24009.380859375,-0.006017493221046388,-0.0021158599962268765,-0.003901633224819512,2.0235037479004787,0.19899067809554283,0.9983847975469563
2025-07-17,1822.780029296875,24370.9296875,0.01320857086712901,0.01505864854419281,-0.0018500776770637994,2.063439911421652,0.21704585732474713,0.9965347198698925
2025-07-18,1817.33447265625,24289.509765625,-0.0029875007148972843,-0.0033408623683633953,0.00035336165346611104,2.054287882496235,0.21297987461943824,0.9968880815233586
2025-07-21,1797.037353515625,24307.80078125,-0.01116862055170198,0.00075304177817892,-0.0119216623298809,2.0201757000809732,0.21389329914111688,0.9849664191934777
2025-07-22,1736.64111328125,24041.900390625,-0.03360878398894662,-0.010938891305629972,-0.02266989268331665,1.918671267368286,0.20061465228517972,0.9622965265101611
2025-07-23,1759.4134521484375,24240.8203125,0.013112864075963904,0.00827388511902205,0.004838978956941853,1.9569434069797076,0.21054839999040187,0.9671355054671029
2025-07-24,1728.2252197265625,24295.9296875,-0.017726494238060275,0.002273412132492103,-0.01999990637055238,1.9045271667136117,0.21330047540990904,0.9471355990965505
2025-07-25,1716.8389892578125,24217.5,-0.006588395041794093,-0.0032280998714098175,-0.0033602951703842754,1.8853909943296796,0.2093838203012568,0.9437753039261663
2025-07-28,1660.4031982421875,23970.359375,-0.03287191831542813,-0.01020504284092083,-0.022666875474507298,1.7905426572560024,0.19704200660396598,0.921108428451659
2025-07-29,1717.8291015625,24217.369140625,0.034585517169027025,0.010304800264389069,0.024280716904637956,1.8870550182394323,0.20937728539010325,0.9453891453562969
2025-07-30,1715.3538818359375,24262.220703125,-0.001440899868509038,0.001852041080084188,-0.003292940948593226,1.8828950610432726,0.2116171018039663,0.9420962044077037
2025-07-31,1718.32421875,24065.470703125,0.0017316175662152045,-0.008109315400574912,0.009840932966790117,1.8878871327725304,0.2017917165807075,0.9519371373744938
2025-08-01,1690.601318359375,23425.970703125,-0.01613368425359918,-0.026573342690403234,0.010439658436804056,1.8412948736123464,0.16985609345352048,0.9623767958112979
2025-08-04,1747.5322265625,23757.689453125,0.03367494605905841,0.01416029902042637,0.019514647038632038,1.9369753252191213,0.18642160554769016,0.9818914428499299
2025-08-05,1751.49267578125,23846.0703125,0.002266309690059698,0.0037200949001956474,-0.0014537852101359494,1.9436314208581318,0.19083520651197006,0.980437657639794
2025-08-06,1765.84912109375,23924.359375,0.008196691605402373,0.003283101218525042,0.004913590386877331,1.9677594598148782,0.1947448390295321,0.9853512480266713
2025-08-07,1624.7593994140625,24192.5,-0.07989908084123176,0.011207849739968134,-0.0911069305811999,1.7306382068177988,0.20813535966297758,0.8942443174454714
2025-08-08,1604.4622802734375,24162.859375,-0.012492384501942122,-0.001225198925286719,-0.011267185576655403,1.6965260244025373,0.20665515351871755,0.882977131868816
2025-08-11,1530.20458984375,24081.33984375,-0.04628197954085422,-0.0033737534943544256,-0.0429082260464998,1.5717254621097583,0.20258419647805304,0.8400689058223162
2025-08-12,1547.5313720703125,24024.779296875,0.011323180143075984,-0.0023487292335887533,0.013671909376664737,1.6008455727957625,0.19975965181993316,0.8537408151989809
2025-08-13,1581.19482421875,24185.58984375,0.02175300142923886,0.006693528580964614,0.015059472848274247,1.657421770258018,0.20779027733967803,0.8688002880472552
2025-08-14,1624.7593994140625,24377.5,0.027551680873251883,0.007934896667388669,0.019616784205863214,1.7306382068177992,0.217373968386245,0.8884170722531184
2025-08-15,1604.9573974609375,24359.30078125,-0.012187651882651807,-0.000746558045328638,-0.011441093837323169,1.6973581389356354,0.21646512805597262,0.8769759784157952
2025-08-18,1631.690185546875,24314.76953125,0.016656384853722006,-0.001828100502551222,0.018484485356273228,1.7422863741860666,0.21424130754403747,0.8954604637720684
2025-08-19,1552.48193359375,24423.0703125,-0.04854368350973304,0.004454115064130404,-0.05299779857386344,1.6091656923445248,0.2196496780434587,0.842462665198205
2025-08-20,1542.0858154296875,24276.970703125,-0.0066964503348500015,-0.005982032869152554,-0.0007144174656974478,1.591693543870345,0.21235369358055145,0.8417482477325076
2025-08-21,1592.5810546875,24293.33984375,0.032744766051649554,0.0006742661934708849,0.03207049985817867,1.6765579426419501,0.2131711426906624,0.8738187475906862
2025-08-22,1606.4425048828125,24363.08984375,0.008703764341861042,0.002871157298610205,0.005832607043250837,1.6998540722220419,0.21665434787146198,0.8796513546339371
2025-08-25,1633.67041015625,24273.119140625,0.01694919375618964,-0.0036929102056437735,0.020642103961833413,1.7456144220055707,0.2121613526134667,0.9002934585957705
2025-08-26,1619.3138427734375,24152.869140625,-0.008787921537637078,-0.004954039870333049,-0.003833881667304029,1.721486177892381,0.20615625694334283,0.8964595769284665
2025-08-27,1619.3138427734375,24046.2109375,0.0,-0.004415964103643533,0.004415964103643533,1.721486177892381,0.20082991420929597,0.90087554103211
2025-08-28,1621.2940673828125,24039.919921875,0.0012228788250110423,-0.0002616219096368555,0.0014845007346478978,1.724814225711886,0.20051575079399142,0.9023600417667579
2025-08-29,1672.7794189453125,23902.2109375,0.03175571452352921,-0.005728346218395353,0.03748406074192456,1.8113426483932438,0.19363878093280662,0.9398441025086824
2025-09-01,1731.195556640625,24037.330078125,0.034921602354567316,0.005652997581617525,0.02926860477294979,1.909519238442869,0.20038641807474478,0.9691127072816322
2025-09-02,1731.6905517578125,23487.330078125,0.0002859267488810602,-0.02288107698369224,0.0231670037325733,1.9103511478195236,0.17292028403259807,0.9922797110142055
2025-09-03,1736.64111328125,23594.80078125,0.002858802641391156,0.004575688371880604,-0.001716885730489448,1.918671267368286,0.17828720173738888,0.9905628252837161
2025-09-04,1707.9281005859375,23770.330078125,-0.01653364789980205,0.007439320997127741,-0.02397296889692979,1.8704149842983497,0.18705285845792075,0.9665898563867863
2025-09-05,1727.235107421875,23596.98046875,0.011304344034923863,-0.007292688355830967,0.01859703239075483,1.902863142803859,0.17839605189928887,0.9851868887775411
2025-09-08,1773.27490234375,23807.130859375,0.02665519866058963,0.008905817034654318,0.017749381625935312,1.9802395365597993,0.18889063153186303,1.0029362704034765
2025-09-09,1761.3936767578125,23718.44921875,-0.006700160009163847,-0.00372500328363079,-0.002975156725533057,1.9602714547992122,0.18446201002552898,0.9999611136779435
2025-09-10,1819.314697265625,23632.94921875,0.032883631451673834,-0.0036047887959053115,0.036488420247579145,2.0576159303157397,0.18019227464261345,1.0364495339255226
2025-09-11,1861.88916015625,23703.650390625,0.023401373580179907,0.0029916355855792442,0.020409737994600663,2.1291683429657677,0.1837229798492599,1.0568592719201233
2025-09-12,1877.7308349609373,23698.150390625,0.008508387686922081,-0.0002320317718732534,0.008740419458795334,2.155792520365364,0.18344831850883847,1.0655996913789187
