company_id,company_name,market_data_ticker,benchmark_ticker,trade_currency,primary_listing_exchange,analysis_tier,role_category,is_confirmatory,Date,company_price,benchmark_price,company_return,benchmark_return,abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return,ols_event_date,ols_estimation_window_observations,ols_status,ols_alpha,ols_beta,ols_r_squared,market_model_expected_return,market_model_abnormal_return,market_model_cumulative_abnormal_return
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-03,651.6643676757812,3824.139892578125,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,-0.00016763403794334243,0.00016763403794334243,0.00016763403794334243
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-04,660.6883544921875,3852.969970703125,0.013847598954337625,0.007538970575044379,0.006308628379293246,0.013847598954337625,0.007538970575044379,0.006308628379293246,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.008210110045014226,0.005637488909323399,0.005805122947266742
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-05,641.7803955078125,3808.10009765625,-0.028618574636309235,-0.011645528874622113,-0.016973045761687122,-0.015167274226180028,-0.004194353599094369,-0.010664417382393876,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,-0.013108825365209216,-0.015509749271100019,-0.009704626323833277
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-06,675.4231567382812,3895.080078125,0.052420986159679606,0.02284078102943865,0.029580205130240955,0.03645862846120895,0.01855062511822725,0.01891578774784708,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.025214374847053894,0.027206611312625712,0.017501984988792435
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-09,689.1422729492188,3892.090087890625,0.020311883112194673,-0.0007676325452631305,0.021079515657457804,0.057511054973138576,0.017768752509388364,0.03999530340530488,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,-0.00102067212184991,0.021332555234044582,0.03883454022283701
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-10,693.0685424804688,3919.25,0.00569732794717015,0.006978233159061986,-0.0012809052118918363,0.06353604226107845,0.02487098016640643,0.03871439819341305,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.0075869859033190915,-0.0018896579561489416,0.03694488226668807
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-11,691.8238525390625,3969.610107421875,-0.001795911753477597,0.012849424614881588,-0.014645336368359185,0.0616260253825347,0.03803998256603447,0.02406906182505386,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.014111396496155788,-0.015907308249633385,0.021037574017054687
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-12,690.030029296875,3983.169921875,-0.0025928901346838895,0.0034159058663651987,-0.006008796001049088,0.05887334573459668,0.04158582943200351,0.018060265824004773,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.0036283199155860003,-0.00622121005026989,0.014816363966784797
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-13,690.0574951171875,3999.090087890625,3.9803804394500375e-05,0.003996858363534361,-0.003957054559139861,0.05891549292212894,0.045748900465707676,0.014103211264864912,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,0.00427390823526315,-0.00423410443086865,0.010582259535916148
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-17,686.15869140625,3990.969970703125,-0.005649969369980412,-0.0020304911890052235,-0.0036194781809751886,0.052932652821721105,0.04362551653740021,0.010483733083889724,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,-0.002424034348152254,-0.0032259350218281583,0.00735632451408799
CMP005,BlackRock Inc.,BLK,^GSPC,USD,NYSE,CONTEXT_FINANCIAL,Investment & Finance,False,2023-01-18,683.9896240234375,3928.860107421875,-0.0031611745358308685,-0.015562598500411085,0.012401423964580216,0.049604148931676306,0.02738399163874461,0.02288515704846994,2026-02-28,791,ok,-0.00016763403794334243,1.1112583607488418,0.5045726876764427,-0.017461701736502546,0.014300527200671678,0.021656851714759666
