company_id,company_name,market_data_ticker,benchmark_ticker,trade_currency,primary_listing_exchange,analysis_tier,role_category,is_confirmatory,Date,company_price,benchmark_price,company_return,benchmark_return,abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return,ols_event_date,ols_estimation_window_observations,ols_status,ols_alpha,ols_beta,ols_r_squared,market_model_expected_return,market_model_abnormal_return,market_model_cumulative_abnormal_return
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-03,75.18418884277344,3824.139892578125,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,8.122983091375768e-05,-8.122983091375768e-05,-8.122983091375768e-05
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-04,75.776123046875,3852.969970703125,0.007873120841130898,0.007538970575044379,0.0003341502660865192,0.007873120841130898,0.007538970575044379,0.0003341502660865192,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.0031952940633353157,0.004677826777795583,0.004596596946881825
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-05,74.10796356201172,3808.10009765625,-0.022014315562586373,-0.011645528874622113,-0.01036878668796426,-0.014314516088114515,-0.004194353599094369,-0.01003463642187774,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.004729098658248667,-0.017285216904337708,-0.012688619957455884
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-06,75.02275848388672,3895.080078125,0.01234408392708719,0.02284078102943865,-0.01049669710235146,-0.002147131748994613,0.01855062511822725,-0.0205313335242292,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.009515894489215472,0.002828189437871718,-0.009860430519584166
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-09,75.39945220947266,3892.090087890625,0.005021059385157622,-0.0007676325452631305,0.005788691930420753,0.0028631467601436533,0.017768752509388364,-0.014742641593808448,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.0002358502039599115,0.005256909589117534,-0.0046035209304666315
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-10,75.82096099853516,3919.25,0.005590342856755415,0.006978233159061986,-0.0013878903023065714,0.008469495588937503,0.02487098016640643,-0.01613053189611502,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.002963674598381909,0.0026266682583735057,-0.001976852672093126
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-11,76.23352813720703,3969.610107421875,0.005441333547326677,0.012849424614881588,-0.007408091067554912,0.0139569144867413,0.03803998256603447,-0.02353862296366993,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.0053888422167286945,5.2491330597982146e-05,-0.0019243613414951437
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-12,76.2962875366211,3983.169921875,0.0008232519332058708,0.0034159058663651987,-0.002592653933159328,0.014791656476780046,0.04158582943200351,-0.02613127689682926,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.0014922116319276476,-0.0006689596987217768,-0.0025933210402169205
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-13,75.94654846191406,3999.090087890625,-0.004583959272450366,0.003996858363534361,-0.008580817635984728,0.010139892853467947,0.045748900465707676,-0.034712094532813986,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.0017321811840252596,-0.006316140456475626,-0.008909461496692547
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-17,76.897216796875,3990.969970703125,0.012517597629044142,-0.0020304911890052235,0.014548088818049365,0.02278441758125349,0.04362551653740021,-0.02016400571476462,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.0007574894508485361,0.013275087079892677,0.00436562558320013
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-18,75.15728759765625,3928.860107421875,-0.022626686266354668,-0.015562598500411085,-0.007064087765943583,-0.0003578045534737839,0.02738399163874461,-0.027228093480708204,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.006347092294933279,-0.01627959397142139,-0.01191396838822126
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-19,74.07206726074219,3898.85009765625,-0.014439322806906407,-0.007638350296294338,-0.006800972510612069,-0.014791960904930845,0.01953647282180282,-0.03402906599132027,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.0030738844138791114,-0.011365438393027297,-0.023279406781248554
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-20,73.38150024414062,3972.610107421875,-0.009322907300139072,0.018918401045981525,-0.028241308346120597,-0.02397696412476602,0.038824472695651036,-0.06227037433744087,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.007895707344184972,-0.017218614644324046,-0.0404980214255726
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-23,74.14383697509766,4019.81005859375,0.01038867736991933,0.01188134498366522,-0.0014926676137458905,-0.013837375699448984,0.05116710463322227,-0.06376304195118676,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.004988965055291571,0.005399712314627759,-0.035098309110944845
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-24,75.24697875976562,4016.949951171875,0.014878401626806426,-0.0007115031258156934,0.015589904752622119,0.0008351478942401069,0.05041919595252109,-0.04817313719856464,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.00021266525904628555,0.01509106688585271,-0.020007242225092134
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-25,68.69087982177734,4016.219970703125,-0.08712773650247618,-0.0001817250594663422,-0.08694601144300984,-0.08636535315390603,0.05022830846167192,-0.13511914864157448,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,6.166066944167489e-06,-0.08713390256942036,-0.10714114479451249
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-26,68.52049255371094,4060.429931640625,-0.0024804933130641027,0.011007853469181317,-0.01348834678224542,-0.08863161778599149,0.06178906779040427,-0.1486074954238199,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.004628158675229258,-0.007108651988293361,-0.11424979678280585
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-27,67.78506469726562,4070.56005859375,-0.010732962199138218,0.002494840970949097,-0.013227803170087316,-0.09841330018178418,0.06443806265923357,-0.16183529859390722,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.0011117544835672428,-0.011844716682705462,-0.12609451346551132
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-30,67.30973052978516,4017.77001953125,-0.007012373147438189,-0.012968740984683369,0.00595636783724518,-0.10473556254567684,0.050633641130367835,-0.15587893075666204,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.005275667644402928,-0.0017367055030352609,-0.12783121896854657
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-31,66.93302917480469,4076.60009765625,-0.0055965363702321635,0.014642470285510134,-0.020239006655742298,-0.10974594253086545,0.06601751300157654,-0.17611793741240434,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.006129481715771946,-0.01172601808600411,-0.13955723705455067
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-01,66.583251953125,4119.2099609375,-0.005225779050970436,0.010452303944590291,-0.015678082995560727,-0.11439821353442903,0.07715985205772524,-0.19179602040796506,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.004398682132424535,-0.00962446118339497,-0.14918169823794564
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-02,67.8030014038086,4179.759765625,0.018319163076359057,0.014699373244309921,0.003619789832049136,-0.09817472998745136,0.09299342676690747,-0.18817623057591593,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.006152986180599537,0.01216617689575952,-0.13701552134218611
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-03,66.96891021728516,4136.47998046875,-0.012301685312659072,-0.010354610691310495,-0.0019470746213485768,-0.10926870066614958,0.0816759053445748,-0.1901233051972645,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.004195869074498811,-0.00810581623816026,-0.14512133758034637
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-06,67.72227478027344,4111.080078125,0.011249467260911583,-0.006140463017754394,0.017389930278665977,-0.09924844807602418,0.07503391445061047,-0.17273337491859853,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.002455163707667435,0.013704630968579018,-0.13141670661176735
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-07,68.23348999023438,4164.0,0.007548701097527921,0.01287251059802652,-0.0053238095004986,-0.09244894384741564,0.08887229990761392,-0.17805718441909713,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,0.00539837816512726,0.0021503229324006615,-0.1292663836793667
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-08,67.29177856445312,4117.85986328125,-0.01380130821266845,-0.011080724476164705,-0.0027205837365037455,-0.10497433569211023,0.07680680596260991,-0.18077776815560087,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.0044957992763180995,-0.009305508936350352,-0.13857189261571703
CMP029,"NextEra Energy, Inc.",NEE,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-02-09,65.71330261230469,4081.5,-0.02345718876543812,-0.00882979617773516,-0.014627392587702959,-0.1259691216496921,0.06729882134316201,-0.19540516074330383,2026-02-28,791,ok,8.122983091375768e-05,0.4130622611434223,0.05214029019525024,-0.0035660257436970753,-0.019891163021741043,-0.15846305563745808
