company_id,company_name,market_data_ticker,benchmark_ticker,trade_currency,primary_listing_exchange,analysis_tier,role_category,is_confirmatory,Date,company_price,benchmark_price,company_return,benchmark_return,abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return,ols_event_date,ols_estimation_window_observations,ols_status,ols_alpha,ols_beta,ols_r_squared,market_model_expected_return,market_model_abnormal_return,market_model_cumulative_abnormal_return
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-03,149.22035217285156,3824.139892578125,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,-7.623944484697927e-05,7.623944484697927e-05,7.623944484697927e-05
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-04,147.63369750976562,3852.969970703125,-0.010632964203488915,0.007538970575044379,-0.018171934778533294,-0.010632964203488915,0.007538970575044379,-0.018171934778533294,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.00412260336487197,-0.014755567568360885,-0.014679328123513906
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-05,150.29238891601562,3808.10009765625,0.018008702966164858,-0.011645528874622113,0.02965423184078697,0.0071842528686854035,-0.004194353599094369,0.011482297062253677,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,-0.006562237061344325,0.024570940027509182,0.009891611903995276
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-06,151.4244842529297,3895.080078125,0.007532619216976455,0.02284078102943865,-0.015308161812462195,0.014770988326880063,0.01855062511822725,-0.0038258647502085186,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.012644973383770396,-0.005112354166793941,0.004779257737201335
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-09,150.24093627929688,3892.090087890625,-0.007816093807233249,-0.0007676325452631305,-0.007048461261970118,0.006839443089258435,0.017768752509388364,-0.010874326012178637,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,-0.0005037737296807383,-0.00731232007755251,-0.002533062340351175
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-10,150.97850036621094,3919.25,0.004909208536499898,0.006978233159061986,-0.002069024622562088,0.01178222787815697,0.02487098016640643,-0.012943350634740725,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.003810299683115765,0.0010989088533841333,-0.0014341534869670419
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-11,150.25807189941406,3969.610107421875,-0.004771728855760382,0.012849424614881588,-0.01762115347064197,0.00695427742564525,0.03803998256603447,-0.030564504105382695,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.007080270003779385,-0.011851998859539768,-0.01328615234650681
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-12,151.87045288085938,3983.169921875,0.010730744518834712,0.0034159058663651987,0.007314838652469513,0.01775964651884765,0.04158582943200351,-0.023249665452913182,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.001826255284757382,0.00890448923407733,-0.00438166311242948
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-13,152.28213500976562,3999.090087890625,0.002710745382640045,0.003996858363534361,-0.0012861129808943161,0.020518533781285875,0.045748900465707676,-0.024535778433807498,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,0.0021498177912356153,0.0005609275914044299,-0.00382073552102505
CMP010,Chevron Corporation,CVX,^GSPC,USD,NYSE,PRIMARY_DIRECT,Raw Materials & Energy,False,2023-01-17,154.7949676513672,3990.969970703125,0.016501165034496168,-0.0020304911890052235,0.01853165622350139,0.03735827852797291,0.04362551653740021,-0.0060041222103061065,2026-02-28,791,ok,-7.623944484697927e-05,0.5569517439977848,0.1369116345682374,-0.0012071250537355742,0.017708290088231743,0.013887554567206693
