company_id,company_name,market_data_ticker,benchmark_ticker,trade_currency,primary_listing_exchange,analysis_tier,role_category,is_confirmatory,Date,company_price,benchmark_price,company_return,benchmark_return,abnormal_return,company_cumulative_return,benchmark_cumulative_return,cumulative_abnormal_return,ols_event_date,ols_estimation_window_observations,ols_status,ols_alpha,ols_beta,ols_r_squared,market_model_expected_return,market_model_abnormal_return,market_model_cumulative_abnormal_return
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-03,14.26729965209961,3824.139892578125,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.0019792778556959826,-0.0019792778556959826,-0.0019792778556959826
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-04,14.69985008239746,3852.969970703125,0.030317610258798755,0.007538970575044379,0.022778639683754376,0.030317610258798755,0.007538970575044379,0.022778639683754376,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.01816549060666564,0.012152119652133114,0.010172841796437132
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-05,14.2174654006958,3808.10009765625,-0.0328156191388167,-0.011645528874622113,-0.021170090264194585,-0.0034929000314697367,-0.004194353599094369,0.0016085494195597905,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,-0.02302373894691094,-0.009791880191905758,0.0003809616045313737
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-06,14.80948543548584,3895.080078125,0.04164033589004301,0.02284078102943865,0.01879955486060436,0.03800199032803264,0.01855062511822725,0.020408104280164152,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.05101856477964441,-0.009378228889601395,-0.008997267285070021
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-09,15.575923919677734,3892.090087890625,0.05175321502767338,-0.0007676325452631305,0.05252084757293651,0.09172193053263222,0.017768752509388364,0.07292895185310067,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.0003311664101722366,0.051422048617501145,0.042424781332431126
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-10,15.855986595153809,3919.25,0.017980485582769212,0.006978233159061986,0.011002252423707226,0.1113516209649672,0.02487098016640643,0.08393120427680789,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.016961584181753437,0.0010189014010157753,0.0434436827334469
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-11,15.947678565979004,3969.610107421875,0.00578279820526717,0.012849424614881588,-0.007066626409614418,0.11777834312410418,0.03803998256603447,0.07686457786719347,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.029567065667534663,-0.023784267462267493,0.019659415271179405
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-12,16.455982208251953,3983.169921875,0.03187320588197129,0.0034159058663651987,0.02845730001560609,0.15340552238490757,0.04158582943200351,0.10532187788279956,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.00931324720070128,0.02255995868127001,0.042219373952449415
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-13,16.842687606811523,3999.090087890625,0.02349938117736028,0.003996858363534361,0.019502522813825918,0.1805098384075028,0.045748900465707676,0.12482440069662548,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,0.01056055552002468,0.012938825657335598,0.05515819960978501
CMP032,NVIDIA Corporation,NVDA,^GSPC,USD,Nasdaq,SECONDARY_INDIRECT,Technology & Component Supplier,False,2023-01-17,17.64301300048828,3990.969970703125,0.047517677247251866,-0.0020304911890052235,0.04954816843625709,0.23660492389615606,0.04362551653740021,0.17437256913288257,2026-02-28,791,ok,0.0019792778556959826,2.1470056939271682,0.41610866229477883,-0.002380198288567178,0.04989787553581904,0.10505607514560406
