event_id,announcement_date,effective_market_date,company_name,company_ticker,buyer_name,buyer_country_code,event_type,verification_status,is_air_defence,related_initiative,title,systems,contract_value_eur,aggregate_package_value_eur,value_description,source_name,source_url,pre_days,post_days,pre_event_car,event_day_abnormal_return,post_event_car_0_1,post_event_car_0_5,post_event_car_0_10,full_window_car,ols_status,ols_estimation_window_observations,ols_alpha,ols_beta,ols_r_squared,ols_pre_event_car,ols_event_day_abnormal_return,ols_post_event_car_0_1,ols_post_event_car_0_5,ols_post_event_car_0_10,ols_full_window_car
fca8ec68ce771c3b45c3514db7bb3fab3d07e8012b9a9754f117ea45f414a7f2,2025-01-15,2025-01-15,Rheinmetall AG,RHM.DE,Italian Army,IT,order_award,primary_source_confirmed,True,,Italy orders first Skynex air defence system,Skynex,73000000.0,,EUR 73m awarded; EUR 204m option not treated as awarded value,Rheinmetall AG,https://www.rheinmetall.com/en/media/news-watch/news/2025/01/2025-01-15-italy-orders-skynex-air-defence-system,5,10,0.06457236855856881,-0.0128269872556059,0.028344561078409,0.045348055838893106,0.0615437092472538,0.12611607780582262,insufficient_estimation_window,9,,,,,,,,,
5f958b21d495dd228d24e6646a1d903ffff67a71722b5f66488c9683d6bfb679,2025-10-10,2025-10-10,Rheinmetall AG,RHM.DE,Ukrainian armed forces,UA,order_award,primary_source_confirmed,True,,Leopard 1 Skyranger 35 order for Ukraine,Skyranger 35 | Leopard 1,,,Three-digit million euro range; financed by an EU country,Rheinmetall AG,https://www.rheinmetall.com/en/media/news-watch/news/2025/10/2025-10-10-rheinmetall-skyranger-35-ukraine,5,10,-0.048658490659315407,0.0034705418371774,-0.0038998876883143,-0.1004400176758809,-0.05585617459977041,-0.10451466525908581,ok,198,0.005203310969202361,1.0193273763479287,0.14404712273573883,-0.07482455242262151,-0.0014423713513236468,-0.014132889323322264,-0.13104356318053723,-0.11280884364886186,-0.18763339607148335
e416303e351eb6733192a74588540888e85f49874c63874e68e2278a84fa0b92,2025-12-12,2025-12-12,Rheinmetall AG,RHM.DE,Dutch Ministry of Defence,NL,order_award,primary_source_confirmed,True,,Netherlands orders Skyranger 30 systems,Skyranger 30,,,High three-digit million euro range,Rheinmetall AG,https://www.rheinmetall.com/en/media/news-watch/news/2025/12/2025-12-12-rheinmetall-to-supply-skyranger-30-for-the-dutch-armed-forces,5,10,0.024083836712206208,0.0128746329703979,-0.0152200595649875,-0.0253233496711903,-0.008042895819796104,0.016040940892410094,ok,243,0.003598506545843204,1.0840694746569237,0.15252462982902126,0.004646746843154904,0.00965026371618173,-0.022193858049004048,-0.046901255892174774,-0.04847922728485319,-0.04383248044169828
eb9da8c899c88174f2cf1c9ec3ca4e7b2e3b0e733032bfea973b053667ac3942,2026-06-02,2026-06-02,Rheinmetall AG,RHM.DE,Romanian Directorate General for Armaments,RO,order_award,primary_source_confirmed,True,EU SAFE,Romania awards multi-domain defence package including air defence,Skyranger | Lynx | ammunition | naval vessels,,5700000000.0,Air-defence share is not disclosed; EUR 5.7bn is the complete multi-domain package,Rheinmetall AG,https://www.rheinmetall.com/en/media/news-watch/news/2026/06/2026-06-02-major-historic-contract-in-romania-worth-5-7-billion,5,10,-0.011375220726843806,-0.0189291524900412,0.0028746946965468,0.0233994906045947,-0.04719866120220881,-0.05857388192905262,ok,357,0.0016669152498761347,1.166146007392563,0.18350592581852776,-0.017171773474512667,-0.021400986238299814,0.0009065321120916361,0.017198094288669634,-0.06499178871609848,-0.08216356219061116
3dd3e33818f701c6a2165bd0efa434d05045764a78917ac9744b4f2231cd96cb,2026-07-02,2026-07-02,Rheinmetall AG,RHM.DE,Undisclosed international customer,,order_award,primary_source_confirmed,True,,Four Skynex systems ordered by international customer,Skynex,,,Several hundred million euros; booked in Q2 2026,Rheinmetall AG,https://www.rheinmetall.com/en/media/news-watch/news/2026/07/2026-07-02-rheinmetall-is-supplying-four-skynex-systems-to-an-international-customer,5,10,0.0917045185263533,0.0397090519309906,0.0125799236358373,-0.0352063239121142,-0.0766170258479179,0.015087492678435399,ok,379,0.0012757899903670848,1.1451414345747633,0.1620584033229261,0.08354015727131407,0.03529976309325242,0.005768989538545162,-0.043406233251087,-0.09002341615213542,-0.00648325888082138
