event_id,event_calendar_date,event_title,role_category,relative_trading_day,company_count,aar,aar_standard_deviation,aar_standard_error,caar,ols_aar,ols_aar_standard_deviation,ols_aar_standard_error,ols_caar
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Technology & Component Supplier,7,3,0.0188627101996361,0.02557122834250268,0.014763555567053312,0.02369332005184019,0.017251327654111366,0.023644542321231407,0.013651182874028453,0.021036660146700366
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Technology & Component Supplier,8,3,-0.0013725919905289003,0.0024131510720936202,0.0013932334210684856,0.02232072806131129,0.0050377721713599005,0.008947647753333402,0.005165926839000991,0.026074432318060267
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Technology & Component Supplier,9,3,-0.005997291616804267,0.012288263250786923,0.007094632095714816,0.016323436444507025,-0.003551811217317733,0.012238427168720029,0.007065859220318139,0.022522621100742532
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Technology & Component Supplier,10,3,0.0117357998916836,0.014536254188489603,0.008392510268733298,0.028059236336190625,0.006316818975840334,0.01852823497473554,0.010697281450272203,0.028839440076582866
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,-5,2,-0.00013209942157235005,0.002490277567020666,0.0017608921546770498,-0.00013209942157235005,-0.00058526972882025,0.0035022428757841527,0.0024764596868292496,-0.00058526972882025
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,-4,2,-0.0039369884658981,0.005250819362648529,0.0037128899781144,-0.00406908788747045,-0.0039062003984553,0.00517064694515796,0.0036561995180426996,-0.00449147012727555
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,-3,2,-0.009639297793874249,0.012398573488665252,0.00876711539087495,-0.0137083856813447,-0.00965886503266945,0.012364097906933038,0.00874273747324675,-0.014150335159945
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,-2,2,0.01093205976404855,0.01094249764502379,0.007737514287914148,-0.00277632591729615,0.0105108019536925,0.010335220358547502,0.007308104400586199,-0.0036395332062525
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,-1,2,0.00419689763924095,0.0022790068855883406,0.0016115012231703498,0.0014205717219447998,0.00384747192043835,0.002895915854305354,0.0020477217383249495,0.00020793871418585018
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,0,2,-0.00136782355920305,0.00228448717057726,0.0016153763698488496,5.2748162741749795e-05,-0.0013539789345030499,0.0015783544737617383,0.0011160651515130498,-0.0011460402203171997
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,1,2,-0.0039008384767521996,0.0016354552634707511,0.0011564415071273998,-0.0038480903140104498,-0.0041245877580878,0.00038341276362922514,0.00027111376515569994,-0.005270627978404999
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,2,2,0.0040975947882903,0.010996303389754747,0.0077755606948802,0.00024950447427985,0.003983301762359901,0.010861942335068812,0.007680553081984399,-0.0012873262160450986
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,3,2,-0.026280980770825947,0.005608055837384313,0.0039654943118872495,-0.026031476296546098,-0.026538160528141952,0.004743547247808891,0.003354194425804451,-0.02782548674418705
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,4,2,-0.00467685759866845,0.02858725382773506,0.02021424103709255,-0.03070833389521455,-0.00523171866997345,0.029714465055582163,0.021011299740132848,-0.0330572054141605
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,5,2,-0.0026262815601629,0.0056120656518937875,0.003968329678918199,-0.03333461545537745,-0.00251204286197145,0.005472347158955893,0.0038695337851046498,-0.03556924827613195
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,6,2,0.0007084348825232001,0.004366044332810783,0.0030872595546915997,-0.03262618057285425,0.00022652118114130002,0.004598078646957764,0.0032513325916928995,-0.03534272709499065
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,7,2,0.00470586561840625,0.002083182037731353,0.0014730321453258499,-0.027920314954447998,0.0045809866021966,0.0014624874504345566,0.0010341347936024996,-0.030761740492794048
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,8,2,-0.00642207368599515,0.0017063796503463727,0.00120659262203865,-0.034342388640443144,-0.00710011510044555,0.0028341945153510534,0.00200407816100645,-0.037861855593239596
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,9,2,-0.0056926003340912,0.010812534819193947,0.0076456166924677,-0.04003498897453435,-0.00604738194175715,0.010049102400346963,0.007105788452123349,-0.043909237534996745
EVT_PRIMARY_20260228,2026-02-28,Primary conflict event specified in the approved research design,Transport & Logistics,10,2,-0.00582492449488985,0.003395247132290441,0.0024008022710467498,-0.045859913469424196,-0.005759343796385451,0.0033024710351463628,0.00233519966362415,-0.049668581331382196
